"1","15歳以上就業者数","2015000000","2015年","18404","南越前町","","5,503","342","307","59","18","492","1,377","24","44","233","680","73","22","103","329","124","195","719","106","316","219","28","401","1,887","3,187","6.21479","5.57878","1.07214","0.32709","8.94058","25.02271","0.43613","0.79956","4.23405","12.35690","1.32655","0.39978","1.87171","5.97856","2.25332","3.54352","13.06560","1.92622","5.74232","3.97965","0.50881","7.32420","34.46575","58.21005","2,990","220","189","55","14","436","840","21","36","204","305","23","11","78","97","42","69","98","53","202","170","16","275","1,290","1,409","7.35786","6.32107","1.83946","0.46823","14.58194","28.09365","0.70234","1.20401","6.82274","10.20067","0.76923","0.36789","2.60870","3.24415","1.40468","2.30769","3.27759","1.77258","6.75585","5.68562","0.53512","9.24681","43.37592","47.37727","2,513","122","118","4","4","56","537","3","8","29","375","50","11","25","232","82","126","621","53","114","49","12","126","597","1,778","4.85476","4.69558","0.15917","0.15917","2.22841","21.36888","0.11938","0.31834","1.15400","14.92240","1.98965","0.43772","0.99483","9.23199","3.26303","5.01393","24.71150","2.10903","4.53641","1.94986","0.47752","5.03798","23.87045","71.09156"
"1","15歳以上就業者数","2015000000","2015年","18423","越前町","","11,129","491","464","294","4","914","3,066","29","99","369","1,449","209","54","209","595","298","416","1,489","189","507","351","97","785","3,984","6,263","4.41190","4.16929","2.64175","0.03594","8.21278","27.54965","0.26058","0.88957","3.31566","13.02004","1.87798","0.48522","1.87798","5.34639","2.67769","3.73798","13.37946","1.69827","4.55567","3.15392","0.87160","7.11566","36.11313","56.77121","6,073","321","298","279","3","789","1,862","27","71","306","673","70","31","140","193","109","174","290","117","328","239","51","600","2,654","2,768","5.28569","4.90697","4.59411","0.04940","12.99193","30.66030","0.44459","1.16911","5.03870","11.08184","1.15264","0.51046","2.30529","3.17800","1.79483","2.86514","4.77523","1.92656","5.40096","3.93545","0.83978","9.96347","44.07174","45.96480","5,056","170","166","15","1","125","1,204","2","28","63","776","139","23","69","402","189","242","1,199","72","179","112","46","185","1,330","3,495","3.36234","3.28323","0.29668","0.01978","2.47231","23.81329","0.03956","0.55380","1.24604","15.34810","2.74921","0.45491","1.36472","7.95095","3.73813","4.78639","23.71440","1.42405","3.54035","2.21519","0.90981","3.69261","26.54691","69.76048"
"1","15歳以上就業者数","2015000000","2015年","18442","美浜町","","5,286","262","258","108","1","634","526","654","42","165","630","61","22","223","385","157","209","512","87","398","205","5","370","1,161","3,750","4.95649","4.88082","2.04313","0.01892","11.99395","9.95081","12.37230","0.79455","3.12145","11.91827","1.15399","0.41619","4.21869","7.28339","2.97011","3.95384","9.68596","1.64586","7.52932","3.87817","0.09459","7.00625","21.98447","71.00928","3,199","169","166","96","1","539","307","638","24","147","288","20","9","175","111","60","77","72","60","263","141","2","265","847","2,085","5.28290","5.18912","3.00094","0.03126","16.84902","9.59675","19.94373","0.75023","4.59519","9.00281","0.62520","0.28134","5.47046","3.46983","1.87559","2.40700","2.25070","1.87559","8.22132","4.40763","0.06252","8.28902","26.49359","65.21739","2,087","93","92","12","-","95","219","16","18","18","342","41","13","48","274","97","132","440","27","135","64","3","105","314","1,665","4.45616","4.40824","0.57499","0.00000","4.55199","10.49353","0.76665","0.86248","0.86248","16.38716","1.96454","0.62290","2.29995","13.12889","4.64782","6.32487","21.08289","1.29372","6.46862","3.06660","0.14375","5.03839","15.06718","79.89443"
"1","15歳以上就業者数","2015000000","2015年","18481","高浜町","","5,791","368","362","71","-","1,002","527","487","31","138","583","51","37","170","459","142","191","662","87","499","237","49","439","1,529","3,774","6.35469","6.25108","1.22604","0.00000","17.30271","9.10033","8.40960","0.53531","2.38301","10.06735","0.88068","0.63892","2.93559","7.92609","2.45208","3.29822","11.43153","1.50233","8.61682","4.09256","0.84614","7.64542","26.62835","65.72623","3,493","186","182","56","-","876","347","464","9","117","241","23","23","138","145","64","87","126","57","326","183","25","242","1,223","2,003","5.32494","5.21042","1.60321","0.00000","25.07873","9.93415","13.28371","0.25766","3.34956","6.89951","0.65846","0.65846","3.95076","4.15116","1.83224","2.49070","3.60721","1.63184","9.33295","5.23905","0.71572","6.97809","35.26528","57.75663","2,298","182","180","15","-","126","180","23","22","21","342","28","14","32","314","78","104","536","30","173","54","24","197","306","1,771","7.91993","7.83290","0.65274","0.00000","5.48303","7.83290","1.00087","0.95735","0.91384","14.88251","1.21845","0.60923","1.39252","13.66406","3.39426","4.52567","23.32463","1.30548","7.52829","2.34987","1.04439","8.66315","13.45646","77.88039"
"1","15歳以上就業者数","2015000000","2015年","18483","おおい町","","4,362","293","252","77","-","668","389","463","24","90","375","39","24","129","281","145","183","475","66","385","238","18","370","1,057","2,917","6.71710","5.77717","1.76525","0.00000","15.31408","8.91793","10.61440","0.55021","2.06327","8.59697","0.89409","0.55021","2.95736","6.44200","3.32416","4.19532","10.88950","1.51307","8.82623","5.45621","0.41265","8.51750","24.33241","67.15009","2,629","183","147","66","-","561","200","441","9","66","169","17","16","102","80","73","82","94","41","250","165","14","249","761","1,605","6.96082","5.59148","2.51046","0.00000","21.33891","7.60746","16.77444","0.34234","2.51046","6.42830","0.64663","0.60860","3.87980","3.04298","2.77672","3.11906","3.57550","1.55953","9.50932","6.27615","0.53252","9.52199","29.10134","61.37667","1,733","110","105","11","-","107","189","22","15","24","206","22","8","27","201","72","101","381","25","135","73","4","121","296","1,312","6.34737","6.05886","0.63474","0.00000","6.17426","10.90594","1.26947","0.86555","1.38488","11.88690","1.26947","0.46163","1.55799","11.59838","4.15465","5.82804","21.98500","1.44259","7.78996","4.21235","0.23081","6.99826","17.11972","75.88201"
"1","15歳以上就業者数","2015000000","2015年","18501","若狭町","","7,908","737","724","57","5","733","1,304","116","41","246","985","111","43","199","542","210","459","1,103","181","443","390","3","794","2,042","5,069","9.31968","9.15529","0.72079","0.06323","9.26909","16.48963","1.46687","0.51846","3.11077","12.45574","1.40364","0.54375","2.51644","6.85382","2.65554","5.80425","13.94790","2.28882","5.60192","4.93171","0.03794","10.04428","25.83175","64.12397","4,385","460","451","49","5","621","773","103","26","215","456","51","29","156","202","84","210","205","118","313","306","3","509","1,399","2,474","10.49031","10.28506","1.11745","0.11403","14.16192","17.62828","2.34892","0.59293","4.90308","10.39909","1.16306","0.66135","3.55758","4.60661","1.91562","4.78905","4.67503","2.69099","7.13797","6.97834","0.06842","11.61570","31.92606","56.45824","3,523","277","273","8","-","112","531","13","15","31","529","60","14","43","340","126","249","898","63","130","84","-","285","643","2,595","7.86262","7.74908","0.22708","0.00000","3.17911","15.07238","0.36900","0.42577","0.87993","15.01561","1.70309","0.39739","1.22055","9.65087","3.57650","7.06784","25.48964","1.78825","3.69004","2.38433","0.00000","8.08970","18.25149","73.65881"
"1","15歳以上就業者数","2015000000","2015年","19000","山梨県","","408,814","29,282","28,322","85","224","32,301","81,149","2,043","5,485","15,277","59,690","8,630","5,577","9,738","27,703","16,036","19,279","47,990","4,227","20,226","15,362","8,510","29,367","113,674","257,263","7.16267","6.92784","0.02079","0.05479","7.90115","19.84986","0.49974","1.34169","3.73691","14.60077","2.11098","1.36419","2.38201","6.77643","3.92257","4.71584","11.73883","1.03397","4.94748","3.75770","2.08163","7.33617","28.39692","64.26691","228,663","17,288","16,447","62","197","27,307","54,641","1,717","3,909","12,586","27,758","4,041","3,352","6,281","10,814","6,494","8,234","12,530","2,583","13,118","11,001","4,750","17,350","82,145","124,418","7.56047","7.19268","0.02711","0.08615","11.94203","23.89586","0.75089","1.70950","5.50417","12.13926","1.76723","1.46591","2.74684","4.72923","2.83999","3.60093","5.47968","1.12961","5.73683","4.81101","2.07729","7.74855","36.68612","55.56533","180,151","11,994","11,875","23","27","4,994","26,508","326","1,576","2,691","31,932","4,589","2,225","3,457","16,889","9,542","11,045","35,460","1,644","7,108","4,361","3,760","12,017","31,529","132,845","6.65775","6.59169","0.01277","0.01499","2.77212","14.71432","0.18096","0.87482","1.49375","17.72513","2.54731","1.23508","1.91895","9.37491","5.29667","6.13097","19.68349","0.91257","3.94558","2.42075","2.08714","6.81271","17.87449","75.31280"
"1","15歳以上就業者数","2015000000","2015年","19201","甲府市","","88,014","2,248","2,186","6","20","6,094","13,644","565","1,695","3,212","15,354","2,761","1,714","2,743","5,915","3,322","5,105","11,257","552","4,635","3,827","3,345","2,254","19,758","62,657","2.55414","2.48370","0.00682","0.02272","6.92390","15.50208","0.64194","1.92583","3.64942","17.44495","3.13700","1.94742","3.11655","6.72052","3.77440","5.80021","12.79001","0.62717","5.26621","4.34817","3.80053","2.66213","23.33558","74.00229","49,291","1,364","1,310","3","17","5,056","9,460","473","1,191","2,582","7,619","1,400","983","1,730","2,400","1,373","2,322","3,331","356","2,953","2,771","1,907","1,367","14,533","31,484","2.76724","2.65769","0.00609","0.03449","10.25745","19.19214","0.95961","2.41626","5.23828","15.45718","2.84028","1.99428","3.50977","4.86904","2.78550","4.71080","6.75783","0.72224","5.99095","5.62172","3.86886","2.88494","30.67069","66.44437","38,723","884","876","3","3","1,038","4,184","92","504","630","7,735","1,361","731","1,013","3,515","1,949","2,783","7,926","196","1,682","1,056","1,438","887","5,225","31,173","2.28288","2.26222","0.00775","0.00775","2.68058","10.80495","0.23758","1.30155","1.62694","19.97521","3.51471","1.88777","2.61602","9.07729","5.03318","7.18694","20.46846","0.50616","4.34367","2.72706","3.71356","2.37897","14.01368","83.60735"
"1","15歳以上就業者数","2015000000","2015年","19202","富士吉田市","","24,899","251","176","17","5","2,416","6,724","95","222","702","3,497","610","312","482","2,343","1,229","918","2,248","158","1,358","873","439","268","9,145","15,047","1.00807","0.70686","0.06828","0.02008","9.70320","27.00510","0.38154","0.89160","2.81939","14.04474","2.44990","1.25306","1.93582","9.41002","4.93594","3.68690","9.02848","0.63456","5.45403","3.50616","1.76312","1.09567","37.38757","61.51676","13,859","206","137","13","5","2,086","4,251","77","130","588","1,544","282","199","300","931","500","393","575","96","752","683","248","219","6,342","7,050","1.48640","0.98853","0.09380","0.03608","15.05159","30.67321","0.55560","0.93802","4.24273","11.14077","2.03478","1.43589","2.16466","6.71766","3.60776","2.83570","4.14893","0.69269","5.42608","4.92821","1.78945","1.60899","46.59467","51.79634","11,040","45","39","4","-","330","2,473","18","92","114","1,953","328","113","182","1,412","729","525","1,673","62","606","190","191","49","2,803","7,997","0.40761","0.35326","0.03623","0.00000","2.98913","22.40036","0.16304","0.83333","1.03261","17.69022","2.97101","1.02355","1.64855","12.78986","6.60326","4.75543","15.15399","0.56159","5.48913","1.72101","1.73007","0.45165","25.83648","73.71186"
"1","15歳以上就業者数","2015000000","2015年","19204","都留市","","15,349","233","185","9","17","1,274","4,207","62","122","682","2,100","286","182","360","1,121","822","761","1,460","124","740","480","307","242","5,498","9,302","1.51801","1.20529","0.05864","0.11076","8.30021","27.40895","0.40394","0.79484","4.44329","13.68167","1.86331","1.18574","2.34543","7.30341","5.35540","4.95798","9.51202","0.80787","4.82116","3.12724","2.00013","1.60883","36.55099","61.84018","8,532","187","146","7","16","1,068","2,681","57","91","584","919","133","113","213","406","338","343","375","80","438","325","158","194","3,765","4,415","2.19175","1.71120","0.08204","0.18753","12.51758","31.42288","0.66807","1.06657","6.84482","10.77121","1.55884","1.32443","2.49648","4.75856","3.96156","4.02016","4.39522","0.93765","5.13361","3.80919","1.85185","2.31669","44.96059","52.72271","6,817","46","39","2","1","206","1,526","5","31","98","1,181","153","69","147","715","484","418","1,085","44","302","155","149","48","1,733","4,887","0.67478","0.57210","0.02934","0.01467","3.02186","22.38521","0.07335","0.45475","1.43758","17.32434","2.24439","1.01218","2.15637","10.48848","7.09990","6.13173","15.91609","0.64545","4.43010","2.27373","2.18571","0.71986","25.98980","73.29034"
"1","15歳以上就業者数","2015000000","2015年","19205","山梨市","","18,111","3,290","3,249","4","3","1,296","2,288","91","210","619","2,420","365","150","352","1,021","745","827","2,427","323","784","749","147","3,294","3,587","11,083","18.16576","17.93937","0.02209","0.01656","7.15587","12.63321","0.50246","1.15952","3.41781","13.36205","2.01535","0.82823","1.94357","5.63746","4.11352","4.56629","13.40070","1.78345","4.32886","4.13561","0.81166","18.33667","19.96771","61.69561","9,859","1,873","1,837","4","3","1,109","1,469","76","159","544","1,125","177","88","227","392","292","370","633","186","530","517","85","1,877","2,581","5,316","18.99787","18.63272","0.04057","0.03043","11.24861","14.90009","0.77087","1.61274","5.51780","11.41089","1.79531","0.89259","2.30246","3.97606","2.96176","3.75292","6.42053","1.88660","5.37580","5.24394","0.86216","19.20401","26.40679","54.38920","8,252","1,417","1,412","-","-","187","819","15","51","75","1,295","188","62","125","629","453","457","1,794","137","254","232","62","1,417","1,006","5,767","17.17159","17.11100","0.00000","0.00000","2.26612","9.92487","0.18177","0.61803","0.90887","15.69317","2.27824","0.75133","1.51478","7.62239","5.48958","5.53805","21.74018","1.66020","3.07804","2.81144","0.75133","17.30159","12.28327","70.41514"
"1","15歳以上就業者数","2015000000","2015年","19206","大月市","","11,552","206","114","1","12","991","2,737","97","180","567","1,513","211","117","253","649","583","562","1,407","127","726","494","119","207","3,740","7,486","1.78324","0.98684","0.00866","0.10388","8.57860","23.69287","0.83968","1.55817","4.90824","13.09730","1.82652","1.01281","2.19010","5.61807","5.04675","4.86496","12.17971","1.09938","6.28463","4.27632","1.03012","1.81055","32.71232","65.47713","6,629","175","96","1","9","869","1,751","86","145","487","696","94","82","170","208","222","246","350","80","512","373","73","176","2,629","3,751","2.63992","1.44818","0.01509","0.13577","13.10907","26.41424","1.29733","2.18736","7.34651","10.49932","1.41801","1.23699","2.56449","3.13773","3.34892","3.71097","5.27983","1.20682","7.72364","5.62679","1.10122","2.68456","40.10067","57.21477","4,923","31","18","-","3","122","986","11","35","80","817","117","35","83","441","361","316","1,057","47","214","121","46","31","1,111","3,735","0.62970","0.36563","0.00000","0.06094","2.47816","20.02844","0.22344","0.71095","1.62503","16.59557","2.37660","0.71095","1.68596","8.95795","7.33293","6.41885","21.47065","0.95470","4.34694","2.45785","0.93439","0.63564","22.78040","76.58397"
"1","15歳以上就業者数","2015000000","2015年","19207","韮崎市","","14,974","1,533","1,512","-","10","1,080","3,685","72","163","522","1,904","287","135","329","733","483","650","1,673","169","644","474","428","1,533","4,775","8,238","10.23775","10.09750","0.00000","0.06678","7.21250","24.60932","0.48083","1.08855","3.48604","12.71537","1.91666","0.90156","2.19714","4.89515","3.22559","4.34086","11.17270","1.12862","4.30079","3.16549","2.85829","10.53898","32.82689","56.63413","8,429","929","910","-","10","913","2,564","56","119","443","817","144","76","216","244","184","277","352","96","418","328","243","929","3,487","3,770","11.02147","10.79606","0.00000","0.11864","10.83165","30.41879","0.66437","1.41179","5.25566","9.69273","1.70839","0.90165","2.56258","2.89477","2.18294","3.28627","4.17606","1.13893","4.95907","3.89133","2.88290","11.34864","42.59712","46.05424","6,545","604","602","-","-","167","1,121","16","44","79","1,087","143","59","113","489","299","373","1,321","73","226","146","185","604","1,288","4,468","9.22842","9.19786","0.00000","0.00000","2.55157","17.12758","0.24446","0.67227","1.20703","16.60810","2.18487","0.90145","1.72651","7.47135","4.56837","5.69901","20.18335","1.11536","3.45302","2.23071","2.82659","9.49686","20.25157","70.25157"
"1","15歳以上就業者数","2015000000","2015年","19208","南アルプス市","","36,101","3,519","3,481","8","15","2,735","8,679","169","395","1,477","5,187","632","336","728","1,437","1,130","1,475","4,397","446","1,594","1,081","661","3,527","11,429","20,484","9.74765","9.64239","0.02216","0.04155","7.57597","24.04089","0.46813","1.09415","4.09130","14.36802","1.75064","0.93072","2.01656","3.98050","3.13011","4.08576","12.17972","1.23542","4.41539","2.99438","1.83097","9.95203","32.24887","57.79910","20,010","2,057","2,025","4","13","2,278","5,900","140","286","1,123","2,319","268","207","485","505","428","570","1,029","263","1,041","747","347","2,061","8,191","9,411","10.27986","10.11994","0.01999","0.06497","11.38431","29.48526","0.69965","1.42929","5.61219","11.58921","1.33933","1.03448","2.42379","2.52374","2.13893","2.84858","5.14243","1.31434","5.20240","3.73313","1.73413","10.48162","41.65692","47.86147","16,091","1,462","1,456","4","2","457","2,779","29","109","354","2,868","364","129","243","932","702","905","3,368","183","553","334","314","1,466","3,238","11,073","9.08582","9.04854","0.02486","0.01243","2.84010","17.27052","0.18022","0.67740","2.19999","17.82363","2.26213","0.80169","1.51016","5.79206","4.36269","5.62426","20.93096","1.13728","3.43670","2.07569","1.95140","9.29201","20.52355","70.18445"
"1","15歳以上就業者数","2015000000","2015年","19209","北杜市","","22,520","3,591","3,522","6","6","1,402","4,163","95","232","766","2,484","266","296","631","2,144","779","1,032","2,268","229","1,138","668","324","3,597","5,571","13,028","15.94583","15.63943","0.02664","0.02664","6.22558","18.48579","0.42185","1.03020","3.40142","11.03020","1.18117","1.31439","2.80195","9.52043","3.45915","4.58259","10.07105","1.01687","5.05329","2.96625","1.43872","16.20562","25.09912","58.69526","12,484","2,129","2,072","5","5","1,164","2,774","79","168","648","1,091","137","171","407","898","343","434","557","130","696","457","191","2,134","3,943","6,216","17.05383","16.59724","0.04005","0.04005","9.32393","22.22044","0.63281","1.34572","5.19064","8.73919","1.09740","1.36975","3.26017","7.19321","2.74752","3.47645","4.46171","1.04133","5.57514","3.66069","1.52996","17.35947","32.07516","50.56536","10,036","1,462","1,450","1","1","238","1,389","16","64","118","1,393","129","125","224","1,246","436","598","1,711","99","442","211","133","1,463","1,628","6,812","14.56756","14.44799","0.00996","0.00996","2.37146","13.84018","0.15943","0.63770","1.17577","13.88003","1.28537","1.24552","2.23196","12.41530","4.34436","5.95855","17.04862","0.98645","4.40415","2.10243","1.32523","14.77330","16.43946","68.78724"
"1","15歳以上就業者数","2015000000","2015年","19210","甲斐市","","36,875","985","945","1","5","3,216","7,473","179","651","1,557","5,778","883","586","1,001","1,964","1,408","1,731","4,656","308","2,037","1,372","1,084","986","10,694","24,111","2.67119","2.56271","0.00271","0.01356","8.72136","20.26576","0.48542","1.76542","4.22237","15.66915","2.39458","1.58915","2.71458","5.32610","3.81831","4.69424","12.62644","0.83525","5.52407","3.72068","2.93966","2.75488","29.87902","67.36610","20,740","638","605","1","4","2,699","5,313","148","442","1,312","2,680","373","348","637","699","571","716","1,099","192","1,331","954","583","639","8,016","11,502","3.07618","2.91707","0.00482","0.01929","13.01350","25.61716","0.71360","2.13115","6.32594","12.92189","1.79846","1.67792","3.07136","3.37030","2.75313","3.45227","5.29894","0.92575","6.41755","4.59981","2.81099","3.17011","39.76782","57.06206","16,135","347","340","-","1","517","2,160","31","209","245","3,098","510","238","364","1,265","837","1,015","3,557","116","706","418","501","347","2,678","12,609","2.15060","2.10722","0.00000","0.00620","3.20421","13.38705","0.19213","1.29532","1.51844","19.20050","3.16083","1.47505","2.25597","7.84010","5.18748","6.29067","22.04524","0.71893","4.37558","2.59064","3.10505","2.21952","17.12933","80.65114"
"1","15歳以上就業者数","2015000000","2015年","19211","笛吹市","","35,536","6,159","6,128","13","7","2,659","4,823","140","399","1,396","5,149","577","418","672","2,425","1,322","1,362","4,307","410","1,586","1,093","619","6,172","7,489","21,256","17.33172","17.24448","0.03658","0.01970","7.48255","13.57215","0.39397","1.12281","3.92841","14.48953","1.62371","1.17627","1.89104","6.82407","3.72017","3.83273","12.12010","1.15376","4.46308","3.07575","1.74190","17.67620","21.44801","60.87579","19,350","3,394","3,370","7","6","2,266","3,091","114","287","1,154","2,510","242","247","432","946","531","538","1,158","255","1,090","738","344","3,401","5,363","10,242","17.54005","17.41602","0.03618","0.03101","11.71059","15.97416","0.58915","1.48320","5.96382","12.97158","1.25065","1.27649","2.23256","4.88889","2.74419","2.78036","5.98450","1.31783","5.63307","3.81395","1.77778","17.89435","28.21741","53.88825","16,186","2,765","2,758","6","1","393","1,732","26","112","242","2,639","335","171","240","1,479","791","824","3,149","155","496","355","275","2,771","2,126","11,014","17.08266","17.03942","0.03707","0.00618","2.42802","10.70061","0.16063","0.69196","1.49512","16.30421","2.06969","1.05647","1.48276","9.13753","4.88694","5.09082","19.45508","0.95762","3.06438","2.19325","1.69900","17.41562","13.36183","69.22255"
"1","15歳以上就業者数","2015000000","2015年","19212","上野原市","","11,542","193","147","3","6","968","2,828","58","206","484","1,509","177","174","260","612","642","614","1,505","197","567","515","24","196","3,802","7,520","1.67215","1.27361","0.02599","0.05198","8.38676","24.50182","0.50251","1.78479","4.19338","13.07399","1.53353","1.50754","2.25264","5.30237","5.56229","5.31970","13.03933","1.70681","4.91249","4.46196","0.20794","1.70168","33.00920","65.28911","6,731","162","117","2","6","850","1,925","52","171","413","725","65","119","183","228","234","272","365","131","409","406","13","164","2,781","3,773","2.40677","1.73823","0.02971","0.08914","12.62814","28.59902","0.77254","2.54048","6.13579","10.77106","0.96568","1.76794","2.71876","3.38731","3.47645","4.04100","5.42267","1.94622","6.07636","6.03179","0.19314","2.44120","41.39625","56.16255","4,811","31","30","1","-","118","903","6","35","71","784","112","55","77","384","408","342","1,140","66","158","109","11","32","1,021","3,747","0.64436","0.62357","0.02079","0.00000","2.45271","18.76949","0.12471","0.72750","1.47578","16.29599","2.32800","1.14321","1.60050","7.98171","8.48057","7.10871","23.69570","1.37186","3.28414","2.26564","0.22864","0.66667","21.27083","78.06250"
"1","15歳以上就業者数","2015000000","2015年","19213","甲州市","","16,595","3,949","3,884","-","5","1,165","1,955","82","173","523","2,270","281","133","310","881","553","695","1,923","263","647","638","149","3,949","3,125","9,372","23.79632","23.40464","0.00000","0.03013","7.02019","11.78066","0.49412","1.04248","3.15155","13.67882","1.69328","0.80145","1.86803","5.30883","3.33233","4.18801","11.58783","1.58481","3.89876","3.84453","0.89786","24.01192","19.00158","56.98650","9,043","2,194","2,142","-","3","992","1,293","74","120","445","1,086","131","82","213","316","225","287","477","157","441","432","75","2,194","2,288","4,486","24.26186","23.68683","0.00000","0.03317","10.96981","14.29835","0.81831","1.32699","4.92093","12.00929","1.44863","0.90678","2.35541","3.49442","2.48811","3.17373","5.27480","1.73615","4.87670","4.77718","0.82937","24.46476","25.51293","50.02230","7,552","1,755","1,742","-","2","173","662","8","53","78","1,184","150","51","97","565","328","408","1,446","106","206","206","74","1,755","837","4,886","23.23888","23.06674","0.00000","0.02648","2.29078","8.76589","0.10593","0.70180","1.03284","15.67797","1.98623","0.67532","1.28443","7.48146","4.34322","5.40254","19.14725","1.40360","2.72775","2.72775","0.97987","23.46884","11.19283","65.33833"
"1","15歳以上就業者数","2015000000","2015年","19214","中央市","","15,667","1,021","1,015","-","2","1,217","3,724","74","195","697","2,312","259","191","303","680","419","727","1,980","153","737","473","503","1,021","4,943","9,200","6.51688","6.47859","0.00000","0.01277","7.76792","23.76971","0.47233","1.24465","4.44884","14.75713","1.65316","1.21912","1.93400","4.34033","2.67441","4.64033","12.63803","0.97657","4.70416","3.01908","3.21057","6.73305","32.59694","60.67001","8,810","567","562","-","2","1,035","2,567","61","146","564","961","120","112","182","249","147","327","587","94","482","328","279","567","3,604","4,360","6.43587","6.37911","0.00000","0.02270","11.74801","29.13734","0.69240","1.65721","6.40182","10.90806","1.36209","1.27128","2.06583","2.82633","1.66856","3.71169","6.66288","1.06697","5.47106","3.72304","3.16686","6.64635","42.24593","51.10772","6,857","454","453","-","-","182","1,157","13","49","133","1,351","139","79","121","431","272","400","1,393","59","255","145","224","454","1,339","4,840","6.62097","6.60639","0.00000","0.00000","2.65422","16.87327","0.18959","0.71460","1.93962","19.70249","2.02713","1.15211","1.76462","6.28555","3.96675","5.83345","20.31501","0.86043","3.71883","2.11463","3.26673","6.84457","20.18694","72.96849"
"1","15歳以上就業者数","2015000000","2015年","19346","市川三郷町","","7,422","358","348","-","4","678","1,833","43","67","279","1,119","137","46","158","331","263","379","895","134","345","320","33","358","2,515","4,516","4.82350","4.68876","0.00000","0.05389","9.13500","24.69685","0.57936","0.90272","3.75909","15.07680","1.84586","0.61978","2.12881","4.45971","3.54352","5.10644","12.05874","1.80544","4.64834","4.31151","0.44462","4.84504","34.03708","61.11788","4,151","226","217","-","4","565","1,141","38","54","235","516","58","34","102","133","100","144","229","90","243","224","15","226","1,710","2,200","5.44447","5.22766","0.00000","0.09636","13.61118","27.48735","0.91544","1.30089","5.66129","12.43074","1.39725","0.81908","2.45724","3.20405","2.40906","3.46904","5.51674","2.16815","5.85401","5.39629","0.36136","5.46422","41.34429","53.19149","3,271","132","131","-","-","113","692","5","13","44","603","79","12","56","198","163","235","666","44","102","96","18","132","805","2,316","4.03546","4.00489","0.00000","0.00000","3.45460","21.15561","0.15286","0.39743","1.34515","18.43473","2.41516","0.36686","1.71201","6.05319","4.98319","7.18435","20.36075","1.34515","3.11831","2.93488","0.55029","4.05779","24.74639","71.19582"
"1","15歳以上就業者数","2015000000","2015年","19364","早川町","","482","25","10","-","17","42","38","31","4","9","31","1","2","12","107","24","24","32","10","21","50","2","25","97","358","5.18672","2.07469","0.00000","3.52697","8.71369","7.88382","6.43154","0.82988","1.86722","6.43154","0.20747","0.41494","2.48963","22.19917","4.97925","4.97925","6.63900","2.07469","4.35685","10.37344","0.41494","5.20833","20.20833","74.58333","291","20","7","-","14","36","28","30","4","8","12","-","-","8","46","14","10","11","2","14","33","1","20","78","192","6.87285","2.40550","0.00000","4.81100","12.37113","9.62199","10.30928","1.37457","2.74914","4.12371","0.00000","0.00000","2.74914","15.80756","4.81100","3.43643","3.78007","0.68729","4.81100","11.34021","0.34364","6.89655","26.89655","66.20690","191","5","3","-","3","6","10","1","-","1","19","1","2","4","61","10","14","21","8","7","17","1","5","19","166","2.61780","1.57068","0.00000","1.57068","3.14136","5.23560","0.52356","0.00000","0.52356","9.94764","0.52356","1.04712","2.09424","31.93717","5.23560","7.32984","10.99476","4.18848","3.66492","8.90052","0.52356","2.63158","10.00000","87.36842"
"1","15歳以上就業者数","2015000000","2015年","19365","身延町","","5,843","230","179","1","46","751","1,041","24","27","193","843","68","30","121","390","186","306","724","111","480","238","33","231","1,838","3,741","3.93633","3.06349","0.01711","0.78727","12.85299","17.81619","0.41075","0.46209","3.30310","14.42752","1.16379","0.51343","2.07085","6.67465","3.18330","5.23704","12.39090","1.89971","8.21496","4.07325","0.56478","3.97590","31.63511","64.38898","3,299","160","118","-","43","642","675","23","23","154","359","29","23","90","140","81","116","171","70","305","172","23","160","1,360","1,756","4.84995","3.57684","0.00000","1.30343","19.46044","20.46075","0.69718","0.69718","4.66808","10.88209","0.87905","0.69718","2.72810","4.24371","2.45529","3.51622","5.18339","2.12186","9.24523","5.21370","0.69718","4.88400","41.51404","53.60195","2,544","70","61","1","3","109","366","1","4","39","484","39","7","31","250","105","190","553","41","175","66","10","71","478","1,985","2.75157","2.39780","0.03931","0.11792","4.28459","14.38679","0.03931","0.15723","1.53302","19.02516","1.53302","0.27516","1.21855","9.82704","4.12736","7.46855","21.73742","1.61164","6.87893","2.59434","0.39308","2.80189","18.86346","78.33465"
